# Fractional UCA Table, generated from standard UCA
# 2010-10-18, 22:18:55 GMT [MD]
# VERSION: UCA=6.0.0, UCD=6.0.0
# For a description of the format and usage, see CollationAuxiliary.html

[UCA version = 6.0.0]

0000; [,,]
AABC AA9D; [73 66 EC, 05, 05][73 67 EA, 05, 3D]

AA9E; [73 66 F4, 05, 05]
AAB5 AA9E; [73 66 F4, 05, 05][73 67 B2, 05, 3D]
AAB6 AA9E; [73 66 F4, 05, 05][73 67 BA, 05, 3D]
AAB9 AA9E; [73 66 F4, 05, 05][73 67 D2, 05, 3D]
AABB AA9E; [73 66 F4, 05, 05][73 67 E2, 05, 3D]
AABC AA9E; [73 66 F4, 05, 05][73 67 EA, 05, 3D]

AA9F; [73 66 FC, 05, 05]
AAB5 AA9F; [73 66 FC, 05, 05][73 67 B2, 05, 3D]
AAB6 AA9F; [73 66 FC, 05, 05][73 67 BA, 05, 3D]
AAB9 AA9F; [73 66 FC, 05, 05][73 67 D2, 05, 3D]
AABB AA9F; [73 66 FC, 05, 05][73 67 E2, 05, 3D]
AABC AA9F; [73 66 FC, 05, 05][73 67 EA, 05, 3D]

AAA0; [73 67 0A, 05, 05]
AAB5 AAA0; [73 67 0A, 05, 05][73 67 B2, 05, 3D]
AAB6 AAA0; [73 67 0A, 05, 05][73 67 BA, 05, 3D]
AAB9 AAA0; [73 67 0A, 05, 05][73 67 D2, 05, 3D]
AABB AAA0; [73 67 0A, 05, 05][73 67 E2, 05, 3D]
AABC AAA0; [73 67 0A, 05, 05][73 67 EA, 05, 3D]

AAA1; [73 67 12, 05, 05]
AAB5 AAA1; [73 67 12, 05, 05][73 67 B2, 05, 3D]
AAB6 AAA1; [73 67 12, 05, 05][73 67 BA, 05, 3D]
AAB9 AAA1; [73 67 12, 05, 05][73 67 D2, 05, 3D]
AABB AAA1; [73 67 12, 05, 05][73 67 E2, 05, 3D]
AABC AAA1; [73 67 12, 05, 05][73 67 EA, 05, 3D]

AAA2; [73 67 1A, 05, 05]
AAB5 AAA2; [73 67 1A, 05, 05][73 67 B2, 05, 3D]
AAB6 AAA2; [73 67 1A, 05, 05][73 67 BA, 05, 3D]
AAB9 AAA2; [73 67 1A, 05, 05][73 67 D2, 05, 3D]
AABB AAA2; [73 67 1A, 05, 05][73 67 E2, 05, 3D]
AABC AAA2; [73 67 1A, 05, 05][73 67 EA, 05, 3D]

AAA3; [73 67 22, 05, 05]
AAB5 AAA3; [73 67 22, 05, 05][73 67 B2, 05, 3D]
AAB6 AAA3; [73 67 22, 05, 05][73 67 BA, 05, 3D]
AAB9 AAA3; [73 67 22, 05, 05][73 67 D2, 05, 3D]
AABB AAA3; [73 67 22, 05, 05][73 67 E2, 05, 3D]
AABC AAA3; [73 67 22, 05, 05][73 67 EA, 05, 3D]

AAA4; [73 67 2A, 05, 05]
AAB5 AAA4; [73 67 2A, 05, 05][73 67 B2, 05, 3D]
AAB6 AAA4; [73 67 2A, 05, 05][73 67 BA, 05, 3D]
AAB9 AAA4; [73 67 2A, 05, 05][73 67 D2, 05, 3D]
AABB AAA4; [73 67 2A, 05, 05][73 67 E2, 05, 3D]
AABC AAA4; [73 67 2A, 05, 05][73 67 EA, 05, 3D]

AAA5; [73 67 32, 05, 05]
AAB5 AAA5; [73 67 32, 05, 05][73 67 B2, 05, 3D]
AAB6 AAA5; [73 67 32, 05, 05][73 67 BA, 05, 3D]
AAB9 AAA5; [73 67 32, 05, 05][73 67 D2, 05, 3D]
AABB AAA5; [73 67 32, 05, 05][73 67 E2, 05, 3D]
AABC AAA5; [73 67 32, 05, 05][73 67 EA, 05, 3D]

AAA6; [73 67 3A, 05, 05]
AAB5 AAA6; [73 67 3A, 05, 05][73 67 B2, 05, 3D]
AAB6 AAA6; [73 67 3A, 05, 05][73 67 BA, 05, 3D]
AAB9 AAA6; [73 67 3A, 05, 05][73 67 D2, 05, 3D]
AABB AAA6; [73 67 3A, 05, 05][73 67 E2, 05, 3D]
AABC AAA6; [73 67 3A, 05, 05][73 67 EA, 05, 3D]

AAA7; [73 67 42, 05, 05]
AAB5 AAA7; [73 67 42, 05, 05][73 67 B2, 05, 3D]
AAB6 AAA7; [73 67 42, 05, 05][73 67 BA, 05, 3D]
AAB9 AAA7; [73 67 42, 05, 05][73 67 D2, 05, 3D]
AABB AAA7; [73 67 42, 05, 05][73 67 E2, 05, 3D]
AABC AAA7; [73 67 42, 05, 05][73 67 EA, 05, 3D]

AAA8; [73 67 4A, 05, 05]
AAB5 AAA8; [73 67 4A, 05, 05][73 67 B2, 05, 3D]
AAB6 AAA8; [73 67 4A, 05, 05][73 67 BA, 05, 3D]
AAB9 AAA8; [73 67 4A, 05, 05][73 67 D2, 05, 3D]
AABB AAA8; [73 67 4A, 05, 05][73 67 E2, 05, 3D]
AABC AAA8; [73 67 4A, 05, 05][73 67 EA, 05, 3D]

AAA9; [73 67 52, 05, 05]
AAB5 AAA9; [73 67 52, 05, 05][73 67 B2, 05, 3D]
AAB6 AAA9; [73 67 52, 05, 05][73 67 BA, 05, 3D]
AAB9 AAA9; [73 67 52, 05, 05][73 67 D2, 05, 3D]
AABB AAA9; [73 67 52, 05, 05][73 67 E2, 05, 3D]
AABC AAA9; [73 67 52, 05, 05][73 67 EA, 05, 3D]

AAAA; [73 67 5A, 05, 05]
AAB5 AAAA; [73 67 5A, 05, 05][73 67 B2, 05, 3D]
AAB6 AAAA; [73 67 5A, 05, 05][73 67 BA, 05, 3D]
AAB9 AAAA; [73 67 5A, 05, 05][73 67 D2, 05, 3D]
AABB AAAA; [73 67 5A, 05, 05][73 67 E2, 05, 3D]
AABC AAAA; [73 67 5A, 05, 05][73 67 EA, 05, 3D]

AAAB; [73 67 62, 05, 05]
AAB5 AAAB; [73 67 62, 05, 05][73 67 B2, 05, 3D]
AAB6 AAAB; [73 67 62, 05, 05][73 67 BA, 05, 3D]
AAB9 AAAB; [73 67 62, 05, 05][73 67 D2, 05, 3D]
AABB AAAB; [73 67 62, 05, 05][73 67 E2, 05, 3D]
AABC AAAB; [73 67 62, 05, 05][73 67 EA, 05, 3D]

AAAC; [73 67 6A, 05, 05]
AAB5 AAAC; [73 67 6A, 05, 05][73 67 B2, 05, 3D]
AAB6 AAAC; [73 67 6A, 05, 05][73 67 BA, 05, 3D]
AAB9 AAAC; [73 67 6A, 05, 05][73 67 D2, 05, 3D]
AABB AAAC; [73 67 6A, 05, 05][73 67 E2, 05, 3D]
AABC AAAC; [73 67 6A, 05, 05][73 67 EA, 05, 3D]

AAAD; [73 67 72, 05, 05]
AAB5 AAAD; [73 67 72, 05, 05][73 67 B2, 05, 3D]
AAB6 AAAD; [73 67 72, 05, 05][73 67 BA, 05, 3D]
AAB9 AAAD; [73 67 72, 05, 05][73 67 D2, 05, 3D]
AABB AAAD; [73 67 72, 05, 05][73 67 E2, 05, 3D]
AABC AAAD; [73 67 72, 05, 05][73 67 EA, 05, 3D]

AAAE; [73 67 7A, 05, 05]
AAB5 AAAE; [73 67 7A, 05, 05][73 67 B2, 05, 3D]
AAB6 AAAE; [73 67 7A, 05, 05][73 67 BA, 05, 3D]
AAB9 AAAE; [73 67 7A, 05, 05][73 67 D2, 05, 3D]
AABB AAAE; [73 67 7A, 05, 05][73 67 E2, 05, 3D]
AABC AAAE; [73 67 7A, 05, 05][73 67 EA, 05, 3D]

AAAF; [73 67 82, 05, 05]
AAB5 AAAF; [73 67 82, 05, 05][73 67 B2, 05, 3D]
AAB6 AAAF; [73 67 82, 05, 05][73 67 BA, 05, 3D]
AAB9 AAAF; [73 67 82, 05, 05][73 67 D2, 05, 3D]
AABB AAAF; [73 67 82, 05, 05][73 67 E2, 05, 3D]
AABC AAAF; [73 67 82, 05, 05][73 67 EA, 05, 3D]

AAB0; [73 67 8A, 05, 05]

AAB1; [73 67 92, 05, 05]

AAB2; [73 67 9A, 05, 05]

AAB3; [73 67 A2, 05, 05]

AAB4; [73 67 AA, 05, 05]

AAB5; [73 67 B2, 05, 05]

AAB6; [73 67 BA, 05, 05]

AAB7; [73 67 C2, 05, 05]

AAB8; [73 67 CA, 05, 05]

AAB9; [73 67 D2, 05, 05]

AABA; [73 67 DA, 05, 05]

AABB; [73 67 E2, 05, 05]

AABC; [73 67 EA, 05, 05]

AABD; [73 67 F2, 05, 05]

AABE; [73 67 FA, 05, 05]

AAC0; [73 68 08, 05, 05]

AAC2; [73 68 10, 05, 05]

AADB; [73 68 18, 05, 05]

AADC; [73 68 20, 05, 05]

0F40; [74 0A, 05, 05]
0F69; [74 0A, 05, 05][74 8C, 05, 05]

0F90; [74 0C, 05, 05]
0FB9; [74 0C, 05, 05][74 8C, 05, 05]

0F6B; [74 0E, 05, 05]

0F41; [74 10, 05, 05]

0F91; [74 12, 05, 05]

0F42; [74 14, 05, 05]
0F43; [74 14, 05, 05][74 94, 05, 05]

0F92; [74 16, 05, 05]
0F93; [74 16, 05, 05][74 94, 05, 05]

0F44; [74 18, 05, 05]

0F94; [74 1A, 05, 05]

0F45; [74 1C, 05, 05]

0F95; [74 1E, 05, 05]

0F46; [74 20, 05, 05]

0F96; [74 22, 05, 05]

0F47; [74 24, 05, 05]

0F97; [74 26, 05, 05]

0F49; [74 28, 05, 05]

0F99; [74 2A, 05, 05]

0F4A; [74 2C, 05, 05]

0F9A; [74 2E, 05, 05]

0F4B; [74 30, 05, 05]

0F9B; [74 32, 05, 05]

0F4C; [74 34, 05, 05]
0F4D; [74 34, 05, 05][74 94, 05, 05]

0F9C; [74 36, 05, 05]
0F9D; [74 36, 05, 05][74 94, 05, 05]

0F4E; [74 38, 05, 05]

0F9E; [74 3A, 05, 05]

0F4F; [74 3C, 05, 05]

0F9F; [74 3E, 05, 05]

0F50; [74 40, 05, 05]

0FA0; [74 42, 05, 05]

0F51; [74 44, 05, 05]
0F52; [74 44, 05, 05][74 94, 05, 05]

0FA1; [74 46, 05, 05]
0FA2; [74 46, 05, 05][74 94, 05, 05]

0F53; [74 48, 05, 05]

0FA3; [74 4A, 05, 05]

0F54; [74 4C, 05, 05]

0FA4; [74 4E, 05, 05]

0F55; [74 50, 05, 05]

0FA5; [74 52, 05, 05]

0F56; [74 54, 05, 05]
0F57; [74 54, 05, 05][74 94, 05, 05]

0FA6; [74 56, 05, 05]
0FA7; [74 56, 05, 05][74 94, 05, 05]

0F58; [74 58, 05, 05]

0FA8; [74 5A, 05, 05]

0F59; [74 5C, 05, 05]

0FA9; [74 5E, 05, 05]

0F5A; [74 60, 05, 05]

0FAA; [74 62, 05, 05]

0F5B; [74 64, 05, 05]
0F5C; [74 64, 05, 05][74 94, 05, 05]

0FAB; [74 66, 05, 05]
0FAC; [74 66, 05, 05][74 94, 05, 05]

0F5D; [74 68, 05, 05]

0FAD; [74 6A, 05, 05]
0FBA; [74 6A, 05, 09][, E0 AD, 09]

0F5E; [74 6C, 05, 05]

0FAE; [74 6E, 05, 05]

0F5F; [74 70, 05, 05]

0FAF; [74 72, 05, 05]

0F60; [74 74, 05, 05]

0FB0; [74 76, 05, 05]

0F61; [74 78, 05, 05]

0FB1; [74 7A, 05, 05]
0FBB; [74 7A, 05, 09][, E0 AD, 09]

0F62; [74 7C, 05, 05]
0F6A; [74 7C, 05, 09][, E0 AD, 09]

0FB2; [74 7E, 05, 05]
0FBC; [74 7E, 05, 09][, E0 AD, 09]
0FB2 0F71; [74 7E, 05, 05][74 AA, 05, 05]

0F6C; [74 80, 05, 05]

0F63; [74 82, 05, 05]

0FB3; [74 84, 05, 05]
0FB3 0F71; [74 84, 05, 05][74 AA, 05, 05]

0F64; [74 86, 05, 05]

0FB4; [74 88, 05, 05]

0F65; [74 8A, 05, 05]

0FB5; [74 8C, 05, 05]

0F66; [74 8E, 05, 05]

0FB6; [74 90, 05, 05]

0F67; [74 92, 05, 05]

0FB7; [74 94, 05, 05]

0F68; [74 96, 05, 05]
0F00; [74 96, 05, 09][74 C4, 05, 09][, DA E5, 3D]

0FB8; [74 98, 05, 05]

0F88; [74 9A, 05, 05]

0F8D; [74 9C, 05, 05]

0F89; [74 9E, 05, 05]

0F8E; [74 A0, 05, 05]

0F8C; [74 A2, 05, 05]

0F8F; [74 A4, 05, 05]

0F8A; [74 A6, 05, 05]

0F8B; [74 A8, 05, 05]

0F71; [74 AA, 05, 05]

0F72; [74 AC, 05, 05]

0F71 0F72; [74 AE, 05, 05]
0F73; [74 AE, 05, 05]

0F80; [74 B0, 05, 05]

0F71 0F80; [74 B2, 05, 05]
0F81; [74 B2, 05, 05]

0F74; [74 B4, 05, 05]

0F71 0F74; [74 B6, 05, 05]
0F75; [74 B6, 05, 05]

0F76; [74 B8, 05, 05]
0FB2 0F80; [74 B8, 05, 05]

0F77; [74 BA, 05, 05]
0FB2 0F71 0F80; [74 BA, 05, 05]
0FB2 0F81; [74 BA, 05, 05]

0F78; [74 BC, 05, 05]
0FB3 0F80; [74 BC, 05, 05]

0F79; [74 BE, 05, 05]
0FB3 0F71 0F80; [74 BE, 05, 05]
0FB3 0F81; [74 BE, 05, 05]

0F7A; [74 C0, 05, 05]

0F7B; [74 C2, 05, 05]

0F7C; [74 C4, 05, 05]

0F7D; [74 C6, 05, 05]

0F84; [74 C8, 05, 05]

1C00; [74 CA 04, 05, 05]

1C01; [74 CA 0C, 05, 05]

1C02; [74 CA 14, 05, 05]

1C03; [74 CA 1C, 05, 05]

1C04; [74 CA 24, 05, 05]

1C05; [74 CA 2C, 05, 05]

1C06; [74 CA 34, 05, 05]

1C07; [74 CA 3C, 05, 05]

1C08; [74 CA 44, 05, 05]

1C09; [74 CA 4C, 05, 05]

1C4D; [74 CA 54, 05, 05]

1C4E; [74 CA 5C, 05, 05]

1C4F; [74 CA 64, 05, 05]

1C0A; [74 CA 6C, 05, 05]

1C0B; [74 CA 74, 05, 05]

1C0C; [74 CA 7C, 05, 05]

1C0D; [74 CA 84, 05, 05]

1C0E; [74 CA 8C, 05, 05]

1C0F; [74 CA 94, 05, 05]

1C10; [74 CA 9C, 05, 05]

1C11; [74 CA A4, 05, 05]

1C12; [74 CA AC, 05, 05]

1C13; [74 CA B4, 05, 05]

1C14; [74 CA BC, 05, 05]

1C15; [74 CA C4, 05, 05]

1C16; [74 CA CC, 05, 05]

1C17; [74 CA D4, 05, 05]

1C18; [74 CA DC, 05, 05]

1C19; [74 CA E4, 05, 05]

1C1A; [74 CA EC, 05, 05]

1C24; [74 CA F4, 05, 05]

1C1B; [74 CA FC, 05, 05]

1C25; [74 CB 0A, 05, 05]

1C1C; [74 CB 12, 05, 05]

1C1D; [74 CB 1A, 05, 05]

1C1E; [74 CB 22, 05, 05]

1C1F; [74 CB 2A, 05, 05]

1C20; [74 CB 32, 05, 05]

1C21; [74 CB 3A, 05, 05]

1C22; [74 CB 42, 05, 05]

1C23; [74 CB 4A, 05, 05]

1C36; [74 CB 52, 05, 05]

1C26; [74 CB 5A, 05, 05]

1C27; [74 CB 62, 05, 05]

1C28; [74 CB 6A, 05, 05]

1C29; [74 CB 72, 05, 05]

1C2A; [74 CB 7A, 05, 05]

1C2B; [74 CB 82, 05, 05]

1C2C; [74 CB 8A, 05, 05]

1C2D; [74 CB 92, 05, 05]

1C2E; [74 CB 9A, 05, 05]

1C2F; [74 CB A2, 05, 05]

1C30; [74 CB AA, 05, 05]

1C31; [74 CB B2, 05, 05]

1C32; [74 CB BA, 05, 05]

1C33; [74 CB C2, 05, 05]

1C34; [74 CB CA, 05, 05]

1C35; [74 CB D2, 05, 05]

A840; [74 CB DA, 05, 05]

A841; [74 CB E2, 05, 05]

A842; [74 CB EA, 05, 05]

A843; [74 CB F2, 05, 05]

A844; [74 CB FA, 05, 05]

A845; [74 CC 08, 05, 05]

A846; [74 CC 10, 05, 05]

A847; [74 CC 18, 05, 05]

A869; [74 CC 20, 05, 05]

A86A; [74 CC 28, 05, 05]

A86B; [74 CC 30, 05, 05]

A86C; [74 CC 38, 05, 05]

A848; [74 CC 40, 05, 05]

A849; [74 CC 48, 05, 05]

A84A; [74 CC 50, 05, 05]

A84B; [74 CC 58, 05, 05]

A84C; [74 CC 60, 05, 05]

A84D; [74 CC 68, 05, 05]

A84E; [74 CC 70, 05, 05]

A84F; [74 CC 78, 05, 05]

A850; [74 CC 80, 05, 05]

A851; [74 CC 88, 05, 05]

A852; [74 CC 90, 05, 05]

A853; [74 CC 98, 05, 05]

A867; [74 CC A0, 05, 05]

A854; [74 CC A8, 05, 05]

A855; [74 CC B0, 05, 05]

A856; [74 CC B8, 05, 05]

A857; [74 CC C0, 05, 05]

A868; [74 CC C8, 05, 05]

A86D; [74 CC D0, 05, 05]

A858; [74 CC D8, 05, 05]

A871; [74 CC E0, 05, 05]

A872; [74 CC E8, 05, 05]

A859; [74 CC F0, 05, 05]

A85A; [74 CC F8, 05, 05]

A86E; [74 CD 06, 05, 05]

A85B; [74 CD 0E, 05, 05]

A85C; [74 CD 16, 05, 05]

A86F; [74 CD 1E, 05, 05]

A870; [74 CD 26, 05, 05]

A85D; [74 CD 2E, 05, 05]

A862; [74 CD 36, 05, 05]

A863; [74 CD 3E, 05, 05]

A864; [74 CD 46, 05, 05]

A865; [74 CD 4E, 05, 05]

A85E; [74 CD 56, 05, 05]

A85F; [74 CD 5E, 05, 05]

A860; [74 CD 66, 05, 05]

A861; [74 CD 6E, 05, 05]

A866; [74 CD 76, 05, 05]

A873; [74 CD 7E, 05, 05]

1900; [74 CD 86, 05, 05]

1901; [74 CD 8E, 05, 05]

1902; [74 CD 96, 05, 05]

1903; [74 CD 9E, 05, 05]

1904; [74 CD A6, 05, 05]

1905; [74 CD AE, 05, 05]

1906; [74 CD B6, 05, 05]

1907; [74 CD BE, 05, 05]

1908; [74 CD C6, 05, 05]

1909; [74 CD CE, 05, 05]

190A; [74 CD D6, 05, 05]

190B; [74 CD DE, 05, 05]

190C; [74 CD E6, 05, 05]

190D; [74 CD EE, 05, 05]

190E; [74 CD F6, 05, 05]

190F; [74 CE 04, 05, 05]

1910; [74 CE 0C, 05, 05]

1911; [74 CE 14, 05, 05]

1912; [74 CE 1C, 05, 05]

1913; [74 CE 24, 05, 05]

1914; [74 CE 2C, 05, 05]

1915; [74 CE 34, 05, 05]

1916; [74 CE 3C, 05, 05]

1917; [74 CE 44, 05, 05]

1918; [74 CE 4C, 05, 05]

1919; [74 CE 54, 05, 05]

191A; [74 CE 5C, 05, 05]

191B; [74 CE 64, 05, 05]

191C; [74 CE 6C, 05, 05]

1920; [74 CE 74, 05, 05]

1921; [74 CE 7C, 05, 05]

1922; [74 CE 84, 05, 05]

1923; [74 CE 8C, 05, 05]

1924; [74 CE 94, 05, 05]

1925; [74 CE 9C, 05, 05]

1926; [74 CE A4, 05, 05]

1927; [74 CE AC, 05, 05]

1928; [74 CE B4, 05, 05]

1929; [74 CE BC, 05, 05]

192A; [74 CE C4, 05, 05]

192B; [74 CE CC, 05, 05]

1930; [74 CE D4, 05, 05]

1931; [74 CE DC, 05, 05]

1932; [74 CE E4, 05, 05]

1933; [74 CE EC, 05, 05]

1934; [74 CE F4, 05, 05]

1935; [74 CE FC, 05, 05]

1936; [74 CF 0A, 05, 05]

1937; [74 CF 12, 05, 05]

1938; [74 CF 1A, 05, 05]

1700; [74 CF 22, 05, 05]

1701; [74 CF 2A, 05, 05]

1702; [74 CF 32, 05, 05]

1703; [74 CF 3A, 05, 05]

1704; [74 CF 42, 05, 05]

1705; [74 CF 4A, 05, 05]

1706; [74 CF 52, 05, 05]

1707; [74 CF 5A, 05, 05]

1708; [74 CF 62, 05, 05]

1709; [74 CF 6A, 05, 05]

170A; [74 CF 72, 05, 05]

170B; [74 CF 7A, 05, 05]

170C; [74 CF 82, 05, 05]

170E; [74 CF 8A, 05, 05]

170F; [74 CF 92, 05, 05]

1710; [74 CF 9A, 05, 05]

1711; [74 CF A2, 05, 05]

1712; [74 CF AA, 05, 05]

1713; [74 CF B2, 05, 05]

1714; [74 CF BA, 05, 05]

1720; [74 CF C2, 05, 05]

1721; [74 CF CA, 05, 05]

1722; [74 CF D2, 05, 05]

1723; [74 CF DA, 05, 05]

1724; [74 CF E2, 05, 05]

1725; [74 CF EA, 05, 05]

1726; [74 CF F2, 05, 05]

1727; [74 CF FA, 05, 05]

1728; [74 D0 08, 05, 05]

1729; [74 D0 10, 05, 05]

172A; [74 D0 18, 05, 05]

172B; [74 D0 20, 05, 05]

172C; [74 D0 28, 05, 05]

172D; [74 D0 30, 05, 05]

172E; [74 D0 38, 05, 05]

172F; [74 D0 40, 05, 05]

1730; [74 D0 48, 05, 05]

1731; [74 D0 50, 05, 05]

1732; [74 D0 58, 05, 05]

1733; [74 D0 60, 05, 05]

1734; [74 D0 68, 05, 05]

1740; [74 D0 70, 05, 05]

1741; [74 D0 78, 05, 05]

1742; [74 D0 80, 05, 05]

1743; [74 D0 88, 05, 05]

1744; [74 D0 90, 05, 05]

1745; [74 D0 98, 05, 05]

1746; [74 D0 A0, 05, 05]

1747; [74 D0 A8, 05, 05]

1748; [74 D0 B0, 05, 05]

1749; [74 D0 B8, 05, 05]

174A; [74 D0 C0, 05, 05]

174B; [74 D0 C8, 05, 05]

174C; [74 D0 D0, 05, 05]

174D; [74 D0 D8, 05, 05]

174E; [74 D0 E0, 05, 05]

174F; [74 D0 E8, 05, 05]

1750; [74 D0 F0, 05, 05]

1751; [74 D0 F8, 05, 05]

1752; [74 D1 06, 05, 05]

1753; [74 D1 0E, 05, 05]

1760; [74 D1 16, 05, 05]

1761; [74 D1 1E, 05, 05]

1762; [74 D1 26, 05, 05]

1763; [74 D1 2E, 05, 05]

1764; [74 D1 36, 05, 05]

1765; [74 D1 3E, 05, 05]

1766; [74 D1 46, 05, 05]

1767; [74 D1 4E, 05, 05]

1768; [74 D1 56, 05, 05]

1769; [74 D1 5E, 05, 05]

176A; [74 D1 66, 05, 05]

176B; [74 D1 6E, 05, 05]

176C; [74 D1 76, 05, 05]

176E; [74 D1 7E, 05, 05]

176F; [74 D1 86, 05, 05]

1770; [74 D1 8E, 05, 05]

1772; [74 D1 96, 05, 05]

1773; [74 D1 9E, 05, 05]

1A00; [74 D1 A6, 05, 05]

1A01; [74 D1 AE, 05, 05]

1A02; [74 D1 B6, 05, 05]

1A03; [74 D1 BE, 05, 05]

1A04; [74 D1 C6, 05, 05]

1A05; [74 D1 CE, 05, 05]

1A06; [74 D1 D6, 05, 05]

1A07; [74 D1 DE, 05, 05]

1A08; [74 D1 E6, 05, 05]

1A09; [74 D1 EE, 05, 05]

1A0A; [74 D1 F6, 05, 05]

1A0B; [74 D2 04, 05, 05]

1A0C; [74 D2 0C, 05, 05]

1A0D; [74 D2 14, 05, 05]

1A0E; [74 D2 1C, 05, 05]

1A0F; [74 D2 24, 05, 05]

1A10; [74 D2 2C, 05, 05]

1A11; [74 D2 34, 05, 05]

1A12; [74 D2 3C, 05, 05]

1A13; [74 D2 44, 05, 05]

1A14; [74 D2 4C, 05, 05]

1A15; [74 D2 54, 05, 05]

1A16; [74 D2 5C, 05, 05]

1A17; [74 D2 64, 05, 05]

1A18; [74 D2 6C, 05, 05]

1A19; [74 D2 74, 05, 05]

1A1A; [74 D2 7C, 05, 05]

1A1B; [74 D2 84, 05, 05]

1BC0; [74 D2 8C, 05, 05]
1BC1; [74 D2 8C, 05, 09]

1BC2; [74 D2 94, 05, 05]
1BC3; [74 D2 94, 05, 09]
1BC4; [74 D2 94, 05, 09]

1BC5; [74 D2 9C, 05, 05]
1BC6; [74 D2 9C, 05, 09]

1BC7; [74 D2 A4, 05, 05]
1BC8; [74 D2 A4, 05, 09]

1BC9; [74 D2 AC, 05, 05]
1BCA; [74 D2 AC, 05, 09]

1BCB; [74 D2 B4, 05, 05]
1BCC; [74 D2 B4, 05, 09]
1BCD; [74 D2 B4, 05, 09]

1BCE; [74 D2 BC, 05, 05]
1BCF; [74 D2 BC, 05, 09]

1BD0; [74 D2 C4, 05, 05]

1BD1; [74 D2 CC, 05, 05]

1BD2; [74 D2 D4, 05, 05]
1BD3; [74 D2 D4, 05, 09]

1BD4; [74 D2 DC, 05, 05]
1BD5; [74 D2 DC, 05, 09]

1BD6; [74 D2 E4, 05, 05]
1BD7; [74 D2 E4, 05, 09]

1BD8; [74 D2 EC, 05, 05]
1BD9; [74 D2 EC, 05, 09]
1BDA; [74 D2 EC, 05, 09]

1BDB; [74 D2 F4, 05, 05]
1BDC; [74 D2 F4, 05, 09]

1BDD; [74 D2 FC, 05, 05]

1BDE; [74 D3 0A, 05, 05]
1BDF; [74 D3 0A, 05, 09]

1BE0; [74 D3 12, 05, 05]

1BE1; [74 D3 1A, 05, 05]

1BE2; [74 D3 22, 05, 05]

1BE3; [74 D3 2A, 05, 05]

1BE4; [74 D3 32, 05, 05]

1BE5; [74 D3 3A, 05, 05]

1BE7; [74 D3 42, 05, 05]
1BE8; [74 D3 42, 05, 09]

1BE9; [74 D3 4A, 05, 05]

1BEA; [74 D3 52, 05, 05]
1BEB; [74 D3 52, 05, 09]

1BEC; [74 D3 5A, 05, 05]
1BED; [74 D3 5A, 05, 09]

1BEE; [74 D3 62, 05, 05]
1BEF; [74 D3 62, 05, 09]

1BF0; [74 D3 6A, 05, 05]

1BF1; [74 D3 72, 05, 05]

1BF2; [74 D3 7A, 05, 05]

1BF3; [74 D3 82, 05, 05]

A930; [74 D3 8A, 05, 05]

A931; [74 D3 92, 05, 05]

A932; [74 D3 9A, 05, 05]

A933; [74 D3 A2, 05, 05]

A934; [74 D3 AA, 05, 05]

A935; [74 D3 B2, 05, 05]

A936; [74 D3 BA, 05, 05]

A937; [74 D3 C2, 05, 05]

A938; [74 D3 CA, 05, 05]

A939; [74 D3 D2, 05, 05]

A93A; [74 D3 DA, 05, 05]

A93B; [74 D3 E2, 05, 05]

A93C; [74 D3 EA, 05, 05]

A93D; [74 D3 F2, 05, 05]

A93E; [74 D3 FA, 05, 05]

A93F; [74 D4 08, 05, 05]

A940; [74 D4 10, 05, 05]

A941; [74 D4 18, 05, 05]

A942; [74 D4 20, 05, 05]

A943; [74 D4 28, 05, 05]

A944; [74 D4 30, 05, 05]

A945; [74 D4 38, 05, 05]

A946; [74 D4 40, 05, 05]

A947; [74 D4 48, 05, 05]

A948; [74 D4 50, 05, 05]

A949; [74 D4 58, 05, 05]

A94A; [74 D4 60, 05, 05]

A94B; [74 D4 68, 05, 05]

A94C; [74 D4 70, 05, 05]

A94D; [74 D4 78, 05, 05]

A94E; [74 D4 80, 05, 05]

A94F; [74 D4 88, 05, 05]

A950; [74 D4 90, 05, 05]

A951; [74 D4 98, 05, 05]

A952; [74 D4 A0, 05, 05]

A953; [74 D4 A8, 05, 05]

A90A; [74 D4 B0, 05, 05]

A90B; [74 D4 B8, 05, 05]

A90C; [74 D4 C0, 05, 05]

A90D; [74 D4 C8, 05, 05]

A90E; [74 D4 D0, 05, 05]

