# DerivedNormalizationProps-6.0.0.txt
# Date: 2010-05-20, 15:14:12 GMT [MD]
#
# Unicode Character Database
# Copyright (c) 1991-2010 Unicode, Inc.
# For terms of use, see http://www.unicode.org/terms_of_use.html
# For documentation, see http://www.unicode.org/reports/tr44/

# ================================================

# Derived Property: FC_NFKC_Closure  (DEPRECATED as of Unicode 6.0.0)
#  Generated from computing: b = NFKC(Fold(a)); c = NFKC(Fold(b));
#  Then if (c != b) add the mapping from a to c to the set of
#  mappings that constitute the FC_NFKC_Closure list
#  Uses the full case folding from CaseFolding.txt, without the T option.

037A  ; FC_NFKC; 0020 03B9
FC32          ; NFKC_CF; 0641 064A
FC33          ; NFKC_CF; 0642 062D
FC34          ; NFKC_CF; 0642 0645
FC35          ; NFKC_CF; 0642 0649
FC36          ; NFKC_CF; 0642 064A
FC37          ; NFKC_CF; 0643 0627
FC38          ; NFKC_CF; 0643 062C
FC39          ; NFKC_CF; 0643 062D
FC3A          ; NFKC_CF; 0643 062E
FC3B          ; NFKC_CF; 0643 0644
FC3C          ; NFKC_CF; 0643 0645
FC3D          ; NFKC_CF; 0643 0649
FC3E          ; NFKC_CF; 0643 064A
FC3F          ; NFKC_CF; 0644 062C
FC40          ; NFKC_CF; 0644 062D
FC41          ; NFKC_CF; 0644 062E
FC42          ; NFKC_CF; 0644 0645
FC43          ; NFKC_CF; 0644 0649
FC44          ; NFKC_CF; 0644 064A
FC45          ; NFKC_CF; 0645 062C
FC46          ; NFKC_CF; 0645 062D
FC47          ; NFKC_CF; 0645 062E
FC48          ; NFKC_CF; 0645 0645
FC49          ; NFKC_CF; 0645 0649
FC4A          ; NFKC_CF; 0645 064A
FC4B          ; NFKC_CF; 0646 062C
FC4C          ; NFKC_CF; 0646 062D
FC4D          ; NFKC_CF; 0646 062E
FC4E          ; NFKC_CF; 0646 0645
FC4F          ; NFKC_CF; 0646 0649
FC50          ; NFKC_CF; 0646 064A
FC51          ; NFKC_CF; 0647 062C
FC52          ; NFKC_CF; 0647 0645
FC53          ; NFKC_CF; 0647 0649
FC54          ; NFKC_CF; 0647 064A
FC55          ; NFKC_CF; 064A 062C
FC56          ; NFKC_CF; 064A 062D
FC57          ; NFKC_CF; 064A 062E
FC58          ; NFKC_CF; 064A 0645
FC59          ; NFKC_CF; 064A 0649
FC5A          ; NFKC_CF; 064A 064A
FC5B          ; NFKC_CF; 0630 0670
FC5C          ; NFKC_CF; 0631 0670
FC5D          ; NFKC_CF; 0649 0670
FC5E          ; NFKC_CF; 0020 064C 0651
FC5F          ; NFKC_CF; 0020 064D 0651
FC60          ; NFKC_CF; 0020 064E 0651
FC61          ; NFKC_CF; 0020 064F 0651
FC62          ; NFKC_CF; 0020 0650 0651
FC63          ; NFKC_CF; 0020 0651 0670
FC64          ; NFKC_CF; 0626 0631
FC65          ; NFKC_CF; 0626 0632
FC66          ; NFKC_CF; 0626 0645
FC67          ; NFKC_CF; 0626 0646
FC68          ; NFKC_CF; 0626 0649
FC69          ; NFKC_CF; 0626 064A
FC6A          ; NFKC_CF; 0628 0631
FC6B          ; NFKC_CF; 0628 0632
FC6C          ; NFKC_CF; 0628 0645
FC6D          ; NFKC_CF; 0628 0646
FC6E          ; NFKC_CF; 0628 0649
FC6F          ; NFKC_CF; 0628 064A
FC70          ; NFKC_CF; 062A 0631
FC71          ; NFKC_CF; 062A 0632
FC72          ; NFKC_CF; 062A 0645
FC73          ; NFKC_CF; 062A 0646
FC74          ; NFKC_CF; 062A 0649
FC75          ; NFKC_CF; 062A 064A
FC76          ; NFKC_CF; 062B 0631
FC77          ; NFKC_CF; 062B 0632
FC78          ; NFKC_CF; 062B 0645
FC79          ; NFKC_CF; 062B 0646
FC7A          ; NFKC_CF; 062B 0649
FC7B          ; NFKC_CF; 062B 064A
FC7C          ; NFKC_CF; 0641 0649
FC7D          ; NFKC_CF; 0641 064A
FC7E          ; NFKC_CF; 0642 0649
FC7F          ; NFKC_CF; 0642 064A
FC80          ; NFKC_CF; 0643 0627
FC81          ; NFKC_CF; 0643 0644
FC82          ; NFKC_CF; 0643 0645
FC83          ; NFKC_CF; 0643 0649
FC84          ; NFKC_CF; 0643 064A
FC85          ; NFKC_CF; 0644 0645
FC86          ; NFKC_CF; 0644 0649
FC87          ; NFKC_CF; 0644 064A
FC88          ; NFKC_CF; 0645 0627
FC89          ; NFKC_CF; 0645 0645
FC8A          ; NFKC_CF; 0646 0631
FC8B          ; NFKC_CF; 0646 0632
FC8C          ; NFKC_CF; 0646 0645
FC8D          ; NFKC_CF; 0646 0646
FC8E          ; NFKC_CF; 0646 0649
FC8F          ; NFKC_CF; 0646 064A
FC90          ; NFKC_CF; 0649 0670
FC91          ; NFKC_CF; 064A 0631
FC92          ; NFKC_CF; 064A 0632
FC93          ; NFKC_CF; 064A 0645
FC94          ; NFKC_CF; 064A 0646
FC95          ; NFKC_CF; 064A 0649
FC96          ; NFKC_CF; 064A 064A
FC97          ; NFKC_CF; 0626 062C
FC98          ; NFKC_CF; 0626 062D
FC99          ; NFKC_CF; 0626 062E
FC9A          ; NFKC_CF; 0626 0645
FC9B          ; NFKC_CF; 0626 0647
FC9C          ; NFKC_CF; 0628 062C
FC9D          ; NFKC_CF; 0628 062D
FC9E          ; NFKC_CF; 0628 062E
FC9F          ; NFKC_CF; 0628 0645
FCA0          ; NFKC_CF; 0628 0647
FCA1          ; NFKC_CF; 062A 062C
FCA2          ; NFKC_CF; 062A 062D
FCA3          ; NFKC_CF; 062A 062E
FCA4          ; NFKC_CF; 062A 0645
FCA5          ; NFKC_CF; 062A 0647
FCA6          ; NFKC_CF; 062B 0645
FCA7          ; NFKC_CF; 062C 062D
FCA8          ; NFKC_CF; 062C 0645
FCA9          ; NFKC_CF; 062D 062C
FCAA          ; NFKC_CF; 062D 0645
FCAB          ; NFKC_CF; 062E 062C
FCAC          ; NFKC_CF; 062E 0645
FCAD          ; NFKC_CF; 0633 062C
FCAE          ; NFKC_CF; 0633 062D
FCAF          ; NFKC_CF; 0633 062E
FCB0          ; NFKC_CF; 0633 0645
FCB1          ; NFKC_CF; 0635 062D
FCB2          ; NFKC_CF; 0635 062E
FCB3          ; NFKC_CF; 0635 0645
FCB4          ; NFKC_CF; 0636 062C
FCB5          ; NFKC_CF; 0636 062D
FCB6          ; NFKC_CF; 0636 062E
FCB7          ; NFKC_CF; 0636 0645
FCB8          ; NFKC_CF; 0637 062D
FCB9          ; NFKC_CF; 0638 0645
FCBA          ; NFKC_CF; 0639 062C
FCBB          ; NFKC_CF; 0639 0645
FCBC          ; NFKC_CF; 063A 062C
FCBD          ; NFKC_CF; 063A 0645
FCBE          ; NFKC_CF; 0641 062C
FCBF          ; NFKC_CF; 0641 062D
FCC0          ; NFKC_CF; 0641 062E
FCC1          ; NFKC_CF; 0641 0645
FCC2          ; NFKC_CF; 0642 062D
FCC3          ; NFKC_CF; 0642 0645
FCC4          ; NFKC_CF; 0643 062C
FCC5          ; NFKC_CF; 0643 062D
FCC6          ; NFKC_CF; 0643 062E
FCC7          ; NFKC_CF; 0643 0644
FCC8          ; NFKC_CF; 0643 0645
FCC9          ; NFKC_CF; 0644 062C
FCCA          ; NFKC_CF; 0644 062D
FCCB          ; NFKC_CF; 0644 062E
FCCC          ; NFKC_CF; 0644 0645
FCCD          ; NFKC_CF; 0644 0647
FCCE          ; NFKC_CF; 0645 062C
FCCF          ; NFKC_CF; 0645 062D
FCD0          ; NFKC_CF; 0645 062E
FCD1          ; NFKC_CF; 0645 0645
FCD2          ; NFKC_CF; 0646 062C
FCD3          ; NFKC_CF; 0646 062D
FCD4          ; NFKC_CF; 0646 062E
FCD5          ; NFKC_CF; 0646 0645
FCD6          ; NFKC_CF; 0646 0647
FCD7          ; NFKC_CF; 0647 062C
FCD8          ; NFKC_CF; 0647 0645
FCD9          ; NFKC_CF; 0647 0670
FCDA          ; NFKC_CF; 064A 062C
FCDB          ; NFKC_CF; 064A 062D
FCDC          ; NFKC_CF; 064A 062E
FCDD          ; NFKC_CF; 064A 0645
FCDE          ; NFKC_CF; 064A 0647
FCDF          ; NFKC_CF; 0626 0645
FCE0          ; NFKC_CF; 0626 0647
FCE1          ; NFKC_CF; 0628 0645
FCE2          ; NFKC_CF; 0628 0647
FCE3          ; NFKC_CF; 062A 0645
FCE4          ; NFKC_CF; 062A 0647
FCE5          ; NFKC_CF; 062B 0645
FCE6          ; NFKC_CF; 062B 0647
FCE7          ; NFKC_CF; 0633 0645
FCE8          ; NFKC_CF; 0633 0647
FCE9          ; NFKC_CF; 0634 0645
FCEA          ; NFKC_CF; 0634 0647
FCEB          ; NFKC_CF; 0643 0644
FCEC          ; NFKC_CF; 0643 0645
FCED          ; NFKC_CF; 0644 0645
FCEE          ; NFKC_CF; 0646 0645
FCEF          ; NFKC_CF; 0646 0647
FCF0          ; NFKC_CF; 064A 0645
FCF1          ; NFKC_CF; 064A 0647
FCF2          ; NFKC_CF; 0640 064E 0651
FCF3          ; NFKC_CF; 0640 064F 0651
FCF4          ; NFKC_CF; 0640 0650 0651
FCF5          ; NFKC_CF; 0637 0649
FCF6          ; NFKC_CF; 0637 064A
FCF7          ; NFKC_CF; 0639 0649
FCF8          ; NFKC_CF; 0639 064A
FCF9          ; NFKC_CF; 063A 0649
FCFA          ; NFKC_CF; 063A 064A
FCFB          ; NFKC_CF; 0633 0649
FCFC          ; NFKC_CF; 0633 064A
FCFD          ; NFKC_CF; 0634 0649
FCFE          ; NFKC_CF; 0634 064A
FCFF          ; NFKC_CF; 062D 0649
FD00          ; NFKC_CF; 062D 064A
FD01          ; NFKC_CF; 062C 0649
FD02          ; NFKC_CF; 062C 064A
FD03          ; NFKC_CF; 062E 0649
FD04          ; NFKC_CF; 062E 064A
FD05          ; NFKC_CF; 0635 0649
FD06          ; NFKC_CF; 0635 064A
FD07          ; NFKC_CF; 0636 0649
FD08          ; NFKC_CF; 0636 064A
FD09          ; NFKC_CF; 0634 062C
FD0A          ; NFKC_CF; 0634 062D
FD0B          ; NFKC_CF; 0634 062E
FD0C          ; NFKC_CF; 0634 0645
FD0D          ; NFKC_CF; 0634 0631
FD0E          ; NFKC_CF; 0633 0631
FD0F          ; NFKC_CF; 0635 0631
FD10          ; NFKC_CF; 0636 0631
FD11          ; NFKC_CF; 0637 0649
FD12          ; NFKC_CF; 0637 064A
FD13          ; NFKC_CF; 0639 0649
FD14          ; NFKC_CF; 0639 064A
FD15          ; NFKC_CF; 063A 0649
FD16          ; NFKC_CF; 063A 064A
FD17          ; NFKC_CF; 0633 0649
FD18          ; NFKC_CF; 0633 064A
FD19          ; NFKC_CF; 0634 0649
FD1A          ; NFKC_CF; 0634 064A
FD1B          ; NFKC_CF; 062D 0649
FD1C          ; NFKC_CF; 062D 064A
FD1D          ; NFKC_CF; 062C 0649
FD1E          ; NFKC_CF; 062C 064A
FD1F          ; NFKC_CF; 062E 0649
FD20          ; NFKC_CF; 062E 064A
FD21          ; NFKC_CF; 0635 0649
FD22          ; NFKC_CF; 0635 064A
FD23          ; NFKC_CF; 0636 0649
FD24          ; NFKC_CF; 0636 064A
FD25          ; NFKC_CF; 0634 062C
FD26          ; NFKC_CF; 0634 062D
FD27          ; NFKC_CF; 0634 062E
FD28          ; NFKC_CF; 0634 0645
FD29          ; NFKC_CF; 0634 0631
FD2A          ; NFKC_CF; 0633 0631
FD2B          ; NFKC_CF; 0635 0631
FD2C          ; NFKC_CF; 0636 0631
FD2D          ; NFKC_CF; 0634 062C
FD2E          ; NFKC_CF; 0634 062D
FD2F          ; NFKC_CF; 0634 062E
FD30          ; NFKC_CF; 0634 0645
FD31          ; NFKC_CF; 0633 0647
FD32          ; NFKC_CF; 0634 0647
FD33          ; NFKC_CF; 0637 0645
FD34          ; NFKC_CF; 0633 062C
FD35          ; NFKC_CF; 0633 062D
FD36          ; NFKC_CF; 0633 062E
FD37          ; NFKC_CF; 0634 062C
FD38          ; NFKC_CF; 0634 062D
FD39          ; NFKC_CF; 0634 062E
FD3A          ; NFKC_CF; 0637 0645
FD3B          ; NFKC_CF; 0638 0645
FD3C..FD3D    ; NFKC_CF; 0627 064B
FD50          ; NFKC_CF; 062A 062C 0645
FD51..FD52    ; NFKC_CF; 062A 062D 062C
FD53          ; NFKC_CF; 062A 062D 0645
FD54          ; NFKC_CF; 062A 062E 0645
FD55          ; NFKC_CF; 062A 0645 062C
FD56          ; NFKC_CF; 062A 0645 062D
FD57          ; NFKC_CF; 062A 0645 062E
FD58..FD59    ; NFKC_CF; 062C 0645 062D
FD5A          ; NFKC_CF; 062D 0645 064A
FD5B          ; NFKC_CF; 062D 0645 0649
FD5C          ; NFKC_CF; 0633 062D 062C
FD5D          ; NFKC_CF; 0633 062C 062D
FD5E          ; NFKC_CF; 0633 062C 0649
FD5F..FD60    ; NFKC_CF; 0633 0645 062D
FD61          ; NFKC_CF; 0633 0645 062C
FD62..FD63    ; NFKC_CF; 0633 0645 0645
FD64..FD65    ; NFKC_CF; 0635 062D 062D
FD66          ; NFKC_CF; 0635 0645 0645
FD67..FD68    ; NFKC_CF; 0634 062D 0645
FD69          ; NFKC_CF; 0634 062C 064A
FD6A..FD6B    ; NFKC_CF; 0634 0645 062E
FD6C..FD6D    ; NFKC_CF; 0634 0645 0645
FD6E          ; NFKC_CF; 0636 062D 0649
FD6F..FD70    ; NFKC_CF; 0636 062E 0645
FD71..FD72    ; NFKC_CF; 0637 0645 062D
FD73          ; NFKC_CF; 0637 0645 0645
FD74          ; NFKC_CF; 0637 0645 064A
FD75          ; NFKC_CF; 0639 062C 0645
FD76..FD77    ; NFKC_CF; 0639 0645 0645
FD78          ; NFKC_CF; 0639 0645 0649
FD79          ; NFKC_CF; 063A 0645 0645
FD7A          ; NFKC_CF; 063A 0645 064A
FD7B          ; NFKC_CF; 063A 0645 0649
FD7C..FD7D    ; NFKC_CF; 0641 062E 0645
FD7E          ; NFKC_CF; 0642 0645 062D
FD7F          ; NFKC_CF; 0642 0645 0645
FD80          ; NFKC_CF; 0644 062D 0645
FD81          ; NFKC_CF; 0644 062D 064A
FD82          ; NFKC_CF; 0644 062D 0649
FD83..FD84    ; NFKC_CF; 0644 062C 062C
FD85..FD86    ; NFKC_CF; 0644 062E 0645
FD87..FD88    ; NFKC_CF; 0644 0645 062D
FD89          ; NFKC_CF; 0645 062D 062C
FD8A          ; NFKC_CF; 0645 062D 0645
FD8B          ; NFKC_CF; 0645 062D 064A
FD8C          ; NFKC_CF; 0645 062C 062D
FD8D          ; NFKC_CF; 0645 062C 0645
FD8E          ; NFKC_CF; 0645 062E 062C
FD8F          ; NFKC_CF; 0645 062E 0645
FD92          ; NFKC_CF; 0645 062C 062E
FD93          ; NFKC_CF; 0647 0645 062C
FD94          ; NFKC_CF; 0647 0645 0645
FD95          ; NFKC_CF; 0646 062D 0645
FD96          ; NFKC_CF; 0646 062D 0649
FD97..FD98    ; NFKC_CF; 0646 062C 0645
FD99          ; NFKC_CF; 0646 062C 0649
FD9A          ; NFKC_CF; 0646 0645 064A
FD9B          ; NFKC_CF; 0646 0645 0649
FD9C..FD9D    ; NFKC_CF; 064A 0645 0645
FD9E          ; NFKC_CF; 0628 062E 064A
FD9F          ; NFKC_CF; 062A 062C 064A
FDA0          ; NFKC_CF; 062A 062C 0649
FDA1          ; NFKC_CF; 062A 062E 064A
FDA2          ; NFKC_CF; 062A 062E 0649
FDA3          ; NFKC_CF; 062A 0645 064A
FDA4          ; NFKC_CF; 062A 0645 0649
FDA5          ; NFKC_CF; 062C 0645 064A
FDA6          ; NFKC_CF; 062C 062D 0649
FDA7          ; NFKC_CF; 062C 0645 0649
FDA8          ; NFKC_CF; 0633 062E 0649
FDA9          ; NFKC_CF; 0635 062D 064A
FDAA          ; NFKC_CF; 0634 062D 064A
FDAB          ; NFKC_CF; 0636 062D 064A
FDAC          ; NFKC_CF; 0644 062C 064A
FDAD          ; NFKC_CF; 0644 0645 064A
FDAE          ; NFKC_CF; 064A 062D 064A
FDAF          ; NFKC_CF; 064A 062C 064A
FDB0          ; NFKC_CF; 064A 0645 064A
FDB1          ; NFKC_CF; 0645 0645 064A
FDB2          ; NFKC_CF; 0642 0645 064A
FDB3          ; NFKC_CF; 0646 062D 064A
FDB4          ; NFKC_CF; 0642 0645 062D
FDB5          ; NFKC_CF; 0644 062D 0645
FDB6          ; NFKC_CF; 0639 0645 064A
FDB7          ; NFKC_CF; 0643 0645 064A
FDB8          ; NFKC_CF; 0646 062C 062D
FDB9          ; NFKC_CF; 0645 062E 064A
FDBA          ; NFKC_CF; 0644 062C 0645
FDBB          ; NFKC_CF; 0643 0645 0645
FDBC          ; NFKC_CF; 0644 062C 0645
FDBD          ; NFKC_CF; 0646 062C 062D
FDBE          ; NFKC_CF; 062C 062D 064A
FDBF          ; NFKC_CF; 062D 062C 064A
FDC0          ; NFKC_CF; 0645 062C 064A
FDC1          ; NFKC_CF; 0641 0645 064A
FDC2          ; NFKC_CF; 0628 062D 064A
FDC3          ; NFKC_CF; 0643 0645 0645
FDC4          ; NFKC_CF; 0639 062C 0645
FDC5          ; NFKC_CF; 0635 0645 0645
FDC6          ; NFKC_CF; 0633 062E 064A
FDC7          ; NFKC_CF; 0646 062C 064A
FDF0          ; NFKC_CF; 0635 0644 06D2
FDF1          ; NFKC_CF; 0642 0644 06D2
FDF2          ; NFKC_CF; 0627 0644 0644 0647
FDF3          ; NFKC_CF; 0627 0643 0628 0631
FDF4          ; NFKC_CF; 0645 062D 0645 062F
FDF5          ; NFKC_CF; 0635 0644 0639 0645
FDF6          ; NFKC_CF; 0631 0633 0648 0644
FDF7          ; NFKC_CF; 0639 0644 064A 0647
FDF8          ; NFKC_CF; 0648 0633 0644 0645
FDF9          ; NFKC_CF; 0635 0644 0649
FDFA          ; NFKC_CF; 0635 0644 0649 0020 0627 0644 0644 0647 0020 0639 0644 064A 0647 0020 0648 0633 0644 0645
FDFB          ; NFKC_CF; 062C 0644 0020 062C 0644 0627 0644 0647
FDFC          ; NFKC_CF; 0631 06CC 0627 0644
FE00..FE0F    ; NFKC_CF;
FE10          ; NFKC_CF; 002C
FE11          ; NFKC_CF; 3001
FE12          ; NFKC_CF; 3002
FE13          ; NFKC_CF; 003A
FE14          ; NFKC_CF; 003B
FE15          ; NFKC_CF; 0021
FE16          ; NFKC_CF; 003F
FE17          ; NFKC_CF; 3016
FE18          ; NFKC_CF; 3017
FE19          ; NFKC_CF; 002E 002E 002E
FE30          ; NFKC_CF; 002E 002E
FE31          ; NFKC_CF; 2014
FE32          ; NFKC_CF; 2013
FE33..FE34    ; NFKC_CF; 005F
FE35          ; NFKC_CF; 0028
FE36          ; NFKC_CF; 0029
FE37          ; NFKC_CF; 007B
FE38          ; NFKC_CF; 007D
FE39          ; NFKC_CF; 3014
FE3A          ; NFKC_CF; 3015
FE3B          ; NFKC_CF; 3010
FE3C          ; NFKC_CF; 3011
FE3D          ; NFKC_CF; 300A
FE3E          ; NFKC_CF; 300B
FE3F          ; NFKC_CF; 3008
FE40          ; NFKC_CF; 3009
FE41          ; NFKC_CF; 300C
FE42          ; NFKC_CF; 300D
FE43          ; NFKC_CF; 300E
FE44          ; NFKC_CF; 300F
FE47          ; NFKC_CF; 005B
FE48          ; NFKC_CF; 005D
FE49..FE4C    ; NFKC_CF; 0020 0305
FE4D..FE4F    ; NFKC_CF; 005F
FE50          ; NFKC_CF; 002C
FE51          ; NFKC_CF; 3001
FE52          ; NFKC_CF; 002E
FE54          ; NFKC_CF; 003B
FE55          ; NFKC_CF; 003A
FE56          ; NFKC_CF; 003F
FE57          ; NFKC_CF; 0021
FE58          ; NFKC_CF; 2014
FE59          ; NFKC_CF; 0028
FE5A          ; NFKC_CF; 0029
FE5B          ; NFKC_CF; 007B
FE5C          ; NFKC_CF; 007D
FE5D          ; NFKC_CF; 3014
FE5E          ; NFKC_CF; 3015
FE5F          ; NFKC_CF; 0023
FE60          ; NFKC_CF; 0026
FE61          ; NFKC_CF; 002A
FE62          ; NFKC_CF; 002B
FE63          ; NFKC_CF; 002D
FE64          ; NFKC_CF; 003C
FE65          ; NFKC_CF; 003E
FE66          ; NFKC_CF; 003D
FE68          ; NFKC_CF; 005C
FE69          ; NFKC_CF; 0024
FE6A          ; NFKC_CF; 0025
FE6B          ; NFKC_CF; 0040
FE70          ; NFKC_CF; 0020 064B
FE71          ; NFKC_CF; 0640 064B
FE72          ; NFKC_CF; 0020 064C
FE74          ; NFKC_CF; 0020 064D
FE76          ; NFKC_CF; 0020 064E
FE77          ; NFKC_CF; 0640 064E
FE78          ; NFKC_CF; 0020 064F
FE79          ; NFKC_CF; 0640 064F
FE7A          ; NFKC_CF; 0020 0650
FE7B          ; NFKC_CF; 0640 0650
FE7C          ; NFKC_CF; 0020 0651
FE7D          ; NFKC_CF; 0640 0651
FE7E          ; NFKC_CF; 0020 0652
FE7F          ; NFKC_CF; 0640 0652
FE80          ; NFKC_CF; 0621
FE81..FE82    ; NFKC_CF; 0622
FE83..FE84    ; NFKC_CF; 0623
FE85..FE86    ; NFKC_CF; 0624
FE87..FE88    ; NFKC_CF; 0625
FE89..FE8C    ; NFKC_CF; 0626
FE8D..FE8E    ; NFKC_CF; 0627
FE8F..FE92    ; NFKC_CF; 0628
FE93..FE94    ; NFKC_CF; 0629
FE95..FE98    ; NFKC_CF; 062A
FE99..FE9C    ; NFKC_CF; 062B
FE9D..FEA0    ; NFKC_CF; 062C
FEA1..FEA4    ; NFKC_CF; 062D
FEA5..FEA8    ; NFKC_CF; 062E
FEA9..FEAA    ; NFKC_CF; 062F
FEAB..FEAC    ; NFKC_CF; 0630
FEAD..FEAE    ; NFKC_CF; 0631
FEAF..FEB0    ; NFKC_CF; 0632
FEB1..FEB4    ; NFKC_CF; 0633
FEB5..FEB8    ; NFKC_CF; 0634
FEB9..FEBC    ; NFKC_CF; 0635
FEBD..FEC0    ; NFKC_CF; 0636
FEC1..FEC4    ; NFKC_CF; 0637
FEC5..FEC8    ; NFKC_CF; 0638
FEC9..FECC    ; NFKC_CF; 0639
FECD..FED0    ; NFKC_CF; 063A
FED1..FED4    ; NFKC_CF; 0641
FED5..FED8    ; NFKC_CF; 0642
FED9..FEDC    ; NFKC_CF; 0643
FEDD..FEE0    ; NFKC_CF; 0644
FEE1..FEE4    ; NFKC_CF; 0645
FEE5..FEE8    ; NFKC_CF; 0646
FEE9..FEEC    ; NFKC_CF; 0647
FEED..FEEE    ; NFKC_CF; 0648
FEEF..FEF0    ; NFKC_CF; 0649
FEF1..FEF4    ; NFKC_CF; 064A
FEF5..FEF6    ; NFKC_CF; 0644 0622
FEF7..FEF8    ; NFKC_CF; 0644 0623
FEF9..FEFA    ; NFKC_CF; 0644 0625
FEFB..FEFC    ; NFKC_CF; 0644 0627
FEFF          ; NFKC_CF;
FF01          ; NFKC_CF; 0021
FF02          ; NFKC_CF; 0022
FF03          ; NFKC_CF; 0023
FF04          ; NFKC_CF; 0024
FF05          ; NFKC_CF; 0025
FF06          ; NFKC_CF; 0026
FF07          ; NFKC_CF; 0027
FF08          ; NFKC_CF; 0028
FF09          ; NFKC_CF; 0029
FF0A          ; NFKC_CF; 002A
FF0B          ; NFKC_CF; 002B
FF0C          ; NFKC_CF; 002C
FF0D          ; NFKC_CF; 002D
FF0E          ; NFKC_CF; 002E
FF0F          ; NFKC_CF; 002F
FF10          ; NFKC_CF; 0030
FF11          ; NFKC_CF; 0031
FF12          ; NFKC_CF; 0032
FF13          ; NFKC_CF; 0033
FF14          ; NFKC_CF; 0034
FF15          ; NFKC_CF; 0035
FF16          ; NFKC_CF; 0036
FF17          ; NFKC_CF; 0037
FF18          ; NFKC_CF; 0038
FF19          ; NFKC_CF; 0039
FF1A          ; NFKC_CF; 003A
FF1B          ; NFKC_CF; 003B
FF1C          ; NFKC_CF; 003C
FF1D          ; NFKC_CF; 003D
FF1E          ; NFKC_CF; 003E
FF1F          ; NFKC_CF; 003F
FF20          ; NFKC_CF; 0040
FF21          ; NFKC_CF; 0061
FF22          ; NFKC_CF; 0062
FF23          ; NFKC_CF; 0063
FF24          ; NFKC_CF; 0064
FF25          ; NFKC_CF; 0065
FF26          ; NFKC_CF; 0066
FF27          ; NFKC_CF; 0067
FF28          ; NFKC_CF; 0068
FF29          ; NFKC_CF; 0069
FF2A          ; NFKC_CF; 006A
FF2B          ; NFKC_CF; 006B
FF2C          ; NFKC_CF; 006C
FF2D          ; NFKC_CF; 006D
FF2E          ; NFKC_CF; 006E
FF2F          ; NFKC_CF; 006F
FF30          ; NFKC_CF; 0070
FF31          ; NFKC_CF; 0071
FF32          ; NFKC_CF; 0072
FF33          ; NFKC_CF; 0073
FF34          ; NFKC_CF; 0074
FF35          ; NFKC_CF; 0075
FF36          ; NFKC_CF; 0076
FF37          ; NFKC_CF; 0077
FF38          ; NFKC_CF; 0078
FF39          ; NFKC_CF; 0079
FF3A          ; NFKC_CF; 007A
FF3B          ; NFKC_CF; 005B
FF3C          ; NFKC_CF; 005C
FF3D          ; NFKC_CF; 005D
FF3E          ; NFKC_CF; 005E
FF3F          ; NFKC_CF; 005F
FF40          ; NFKC_CF; 0060
FF41          ; NFKC_CF; 0061
FF42          ; NFKC_CF; 0062
FF43          ; NFKC_CF; 0063
FF44          ; NFKC_CF; 0064
FF45          ; NFKC_CF; 0065
FF46          ; NFKC_CF; 0066
FF47          ; NFKC_CF; 0067
FF48          ; NFKC_CF; 0068
FF49          ; NFKC_CF; 0069
FF4A          ; NFKC_CF; 006A
FF4B          ; NFKC_CF; 006B
FF4C          ; NFKC_CF; 006C
FF4D          ; NFKC_CF; 006D
FF4E          ; NFKC_CF; 006E
FF4F          ; NFKC_CF; 006F
FF50          ; NFKC_CF; 0070
FF51          ; NFKC_CF; 0071
FF52          ; NFKC_CF; 0072
FF53          ; NFKC_CF; 0073
FF54          ; NFKC_CF; 0074
FF55          ; NFKC_CF; 0075
FF56          ; NFKC_CF; 0076
FF57          ; NFKC_CF; 0077
FF58          ; NFKC_CF; 0078
FF59          ; NFKC_CF; 0079
FF5A          ; NFKC_CF; 007A
FF5B          ; NFKC_CF; 007B
FF5C          ; NFKC_CF; 007C
FF5D          ; NFKC_CF; 007D
FF5E          ; NFKC_CF; 007E
FF5F          ; NFKC_CF; 2985
FF60          ; NFKC_CF; 2986
FF61          ; NFKC_CF; 3002
FF62          ; NFKC_CF; 300C
FF63          ; NFKC_CF; 300D
FF64          ; NFKC_CF; 3001
FF65          ; NFKC_CF; 30FB
FF66          ; NFKC_CF; 30F2
FF67          ; NFKC_CF; 30A1
FF68          ; NFKC_CF; 30A3
FF69          ; NFKC_CF; 30A5
FF6A          ; NFKC_CF; 30A7
FF6B          ; NFKC_CF; 30A9
FF6C          ; NFKC_CF; 30E3
FF6D          ; NFKC_CF; 30E5
FF6E          ; NFKC_CF; 30E7
FF6F          ; NFKC_CF; 30C3
FF70          ; NFKC_CF; 30FC
FF71          ; NFKC_CF; 30A2
FF72          ; NFKC_CF; 30A4
FF73          ; NFKC_CF; 30A6
FF74          ; NFKC_CF; 30A8
FF75          ; NFKC_CF; 30AA
FF76          ; NFKC_CF; 30AB
FF77          ; NFKC_CF; 30AD
FF78          ; NFKC_CF; 30AF
FF79          ; NFKC_CF; 30B1
FF7A          ; NFKC_CF; 30B3
FF7B          ; NFKC_CF; 30B5
FF7C          ; NFKC_CF; 30B7
FF7D          ; NFKC_CF; 30B9
FF7E          ; NFKC_CF; 30BB
FF7F          ; NFKC_CF; 30BD
FF80          ; NFKC_CF; 30BF
FF81          ; NFKC_CF; 30C1
FF82          ; NFKC_CF; 30C4
FF83          ; NFKC_CF; 30C6
FF84          ; NFKC_CF; 30C8
FF85          ; NFKC_CF; 30CA
FF86          ; NFKC_CF; 30CB
FF87          ; NFKC_CF; 30CC
